,code,total_pop,avg_age,pop_dens,eld_dep_ratio,total_house,ho_ar_001,ho_ar_002,ho_ar_003,ho_ar_004,ho_ar_005,ho_ar_006,ho_ar_007,ho_ar_008,ho_ar_009,ho_ar_999,1970s,1980s,1990s,2000-2004,2005-2009,2010-2014,2015-2020,no_yr_data,ho_gb_001,ho_gb_002,ho_gb_003,ho_gb_004,ho_gb_005,ho_gb_006,ho_gb_999,total_corp,cp_bnu_001,cp_bnu_002,cp_bnu_003,cp_bnu_004,cp_bnu_005,cp_bnu_006,cp_bnu_007,cp_bnu_008,cp_bnu_009,cp_bnu_010,cp_bnu_011,cp_bnu_012,cp_bnu_013,cp_bnu_014,cp_bnu_015,cp_bnu_016,cp_bnu_017,cp_bnu_018,cp_bnu_019,cp_bem_001,cp_bem_002,cp_bem_003,cp_bem_004,cp_bem_005,cp_bem_006,cp_bem_007,cp_bem_008,cp_bem_009,cp_bem_010,cp_bem_011,cp_bem_012,cp_bem_013,cp_bem_014,cp_bem_015,cp_bem_016,cp_bem_017,cp_bem_018,cp_bem_019,cp_bem_999,do_index,si_index,dong_index,fire_count
908,35012590020010,460,36.7,14387.7,441.2,75,0.0,0.0,0.0,8.0,7.0,14.0,8.0,7.0,27.0,0.0,0.0,41.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,6.0,0.0,5.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,29.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,7.0,0.0,0.0,35,12,590,
909,35012590020011,489,42.9,9723.0,333.3,125,0.0,12.0,21.0,17.0,18.0,21.0,10.0,10.0,16.0,0.0,0.0,80.0,17.0,0.0,18.0,0.0,0.0,0.0,15.0,87.0,0.0,17.0,6.0,9.0,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,9.0,87.0,0.0,38.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,14.0,0.0,35,12,590,
910,35012590020012,467,46.0,15156.8,330.3,130,0.0,0.0,48.0,0.0,10.0,20.0,25.0,19.0,5.0,0.0,0.0,108.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,17.0,48.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,25.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,35,12,590,
911,35012590020013,477,47.6,13139.3,457.1,143,8.0,8.0,19.0,53.0,18.0,10.0,11.0,9.0,7.0,0.0,63.0,37.0,10.0,14.0,0.0,7.0,0.0,0.0,23.0,120.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,35,12,590,
912,35012590020014,404,49.9,12864.3,781.3,131,0.0,0.0,28.0,9.0,15.0,40.0,18.0,18.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,16.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,23.0,5.0,7.0,0.0,35,12,590,
913,35012590020015,521,46.6,16259.9,276.1,167,0.0,0.0,11.0,73.0,15.0,32.0,14.0,21.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,48.0,20.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,35,12,590,
914,35012590020101,345,46.6,41137.8,224.2,150,0.0,0.0,126.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,10.0,5.0,0.0,35,12,590,1.0
915,35012590020301,530,45.3,47159.7,220.3,213,0.0,0.0,53.0,123.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,35,12,590,
916,35012590020302,472,43.4,41257.6,153.8,166,0.0,0.0,0.0,77.0,0.0,57.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,12,590,
917,35012590020303,594,43.8,51066.0,142.0,221,0.0,0.0,45.0,75.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,35,12,590,
918,35012590020501,457,41.0,46978.1,127.7,217,0.0,0.0,129.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,12,590,
919,35012600010001,621,52.8,1307.8,766.7,218,0.0,11.0,54.0,70.0,14.0,22.0,19.0,13.0,13.0,0.0,56.0,85.0,59.0,0.0,0.0,0.0,0.0,0.0,42.0,129.0,0.0,44.0,0.0,21.0,0.0,169,0.0,0.0,57.0,0.0,0.0,8.0,53.0,9.0,6.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,526.0,0.0,0.0,73.0,339.0,636.0,20.0,0.0,0.0,10.0,5.0,73.0,0.0,0.0,23.0,11.0,69.0,0.0,35,12,600,1.0
920,35012600010002,591,47.7,4131.6,277.6,215,0.0,5.0,65.0,91.0,12.0,19.0,8.0,7.0,8.0,0.0,16.0,173.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,69.0,130.0,0.0,7.0,8.0,0.0,115,0.0,0.0,17.0,0.0,0.0,6.0,35.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,80.0,0.0,8.0,50.0,85.0,8.0,36.0,5.0,12.0,0.0,0.0,7.0,28.0,0.0,22.0,0.0,215.0,0.0,35,12,600,
921,35012600010003,456,47.4,273.5,208.3,138,0.0,14.0,22.0,33.0,28.0,17.0,10.0,10.0,0.0,0.0,66.0,43.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,5.0,35.0,0.0,291,0.0,0.0,100.0,0.0,0.0,17.0,73.0,22.0,10.0,0.0,0.0,8.0,10.0,9.0,0.0,6.0,0.0,0.0,26.0,0.0,0.0,1117.0,18.0,16.0,141.0,257.0,441.0,24.0,14.0,8.0,33.0,67.0,87.0,0.0,39.0,22.0,0.0,422.0,0.0,35,12,600,
922,35012600010004,544,49.8,15938.2,537.9,222,0.0,0.0,109.0,78.0,6.0,13.0,5.0,5.0,6.0,0.0,22.0,157.0,0.0,0.0,0.0,34.0,0.0,0.0,6.0,47.0,28.0,140.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,12,600,
923,35012600010005,378,47.0,1613.9,269.7,127,0.0,0.0,37.0,61.0,6.0,6.0,10.0,0.0,0.0,0.0,28.0,52.0,16.0,0.0,0.0,28.0,0.0,0.0,12.0,52.0,27.0,33.0,0.0,29.0,0.0,54,0.0,0.0,22.0,0.0,0.0,5.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,114.0,0.0,0.0,34.0,54.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,35,12,600,1.0
924,35012600020001,606,50.3,626.8,485.7,199,0.0,8.0,57.0,32.0,19.0,31.0,28.0,13.0,11.0,0.0,69.0,78.0,27.0,5.0,5.0,0.0,0.0,0.0,0.0,157.0,0.0,29.0,11.0,13.0,0.0,314,0.0,0.0,79.0,0.0,0.0,17.0,111.0,6.0,26.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1333.0,0.0,0.0,307.0,651.0,38.0,67.0,8.0,0.0,7.0,66.0,128.0,0.0,0.0,192.0,6.0,341.0,0.0,35,12,600,2.0
925,35012600020002,414,48.6,10327.8,431.8,112,0.0,0.0,6.0,41.0,13.0,16.0,8.0,14.0,13.0,0.0,44.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,35,12,600,
926,35012600020003,426,50.7,213.4,543.5,125,0.0,6.0,16.0,27.0,28.0,17.0,14.0,11.0,6.0,0.0,53.0,23.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,5.0,38.0,0.0,490,0.0,0.0,188.0,0.0,0.0,17.0,96.0,16.0,28.0,14.0,5.0,0.0,38.0,16.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,3435.0,64.0,58.0,173.0,425.0,289.0,104.0,83.0,32.0,5.0,516.0,496.0,74.0,36.0,38.0,5.0,341.0,0.0,35,12,600,6.0
927,35012600020004,528,45.8,9848.9,293.9,107,0.0,0.0,16.0,27.0,10.0,10.0,7.0,19.0,17.0,0.0,22.0,32.0,25.0,0.0,8.0,0.0,17.0,0.0,17.0,89.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,12,600,
928,35012600020005,504,50.5,493.2,397.4,181,0.0,0.0,36.0,83.0,15.0,15.0,10.0,5.0,15.0,0.0,63.0,54.0,47.0,0.0,0.0,0.0,0.0,0.0,36.0,142.0,0.0,0.0,0.0,9.0,0.0,115,0.0,0.0,31.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,190.0,0.0,0.0,56.0,220.0,6.0,8.0,0.0,0.0,0.0,5.0,0.0,315.0,0.0,0.0,0.0,359.0,0.0,35,12,600,
929,35012600020006,442,49.3,11563.4,419.2,197,0.0,64.0,44.0,61.0,5.0,10.0,0.0,0.0,8.0,0.0,8.0,50.0,161.0,0.0,0.0,0.0,0.0,0.0,56.0,38.0,67.0,31.0,5.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,27.0,0.0,31.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,17.0,0.0,35,12,600,
930,35012600020007,622,47.1,8447.1,241.8,233,0.0,0.0,39.0,160.0,6.0,13.0,5.0,0.0,5.0,0.0,27.0,98.0,8.0,0.0,94.0,0.0,0.0,0.0,8.0,58.0,95.0,70.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,35,12,600,
931,35012600020101,615,40.6,65398.4,73.1,310,0.0,156.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,35,12,600,
932,35012600020102,707,42.7,50759.2,113.2,262,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,35,12,600,
933,35012610010001,815,50.5,797.8,430.0,210,0.0,11.0,16.0,56.0,35.0,21.0,22.0,34.0,15.0,0.0,25.0,78.0,74.0,11.0,10.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,17.0,24.0,0.0,167,0.0,0.0,24.0,0.0,0.0,19.0,63.0,5.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,123.0,107.0,0.0,122.0,221.0,204.0,26.0,92.0,0.0,0.0,26.0,13.0,28.0,16.0,0.0,12.0,36.0,0.0,35,12,610,5.0
934,35012610020001,455,42.5,16478.0,168.9,76,0.0,0.0,0.0,0.0,6.0,8.0,6.0,42.0,10.0,0.0,0.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,35,12,610,
935,35012610020002,462,44.4,8145.9,144.4,94,0.0,0.0,0.0,7.0,10.0,21.0,13.0,20.0,23.0,0.0,0.0,54.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,18.0,0.0,0.0,111,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,29.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,27.0,0.0,0.0,12.0,0.0,0.0,34.0,25.0,0.0,51.0,0.0,0.0,12.0,0.0,19.0,0.0,53.0,18.0,0.0,30.0,0.0,35,12,610,
936,35012610020003,479,42.4,7153.8,122.4,173,0.0,0.0,138.0,0.0,0.0,14.0,0.0,12.0,0.0,0.0,0.0,144.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,137.0,0.0,18.0,0.0,0.0,103,0.0,0.0,8.0,0.0,0.0,8.0,30.0,11.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,6.0,7.0,0.0,0.0,23.0,0.0,0.0,29.0,83.0,12.0,36.0,0.0,7.0,6.0,0.0,0.0,0.0,46.0,43.0,12.0,9.0,0.0,35,12,610,
937,35012610020004,485,44.2,12668.9,172.3,103,0.0,0.0,7.0,0.0,6.0,14.0,14.0,44.0,18.0,0.0,0.0,62.0,22.0,5.0,0.0,7.0,0.0,0.0,7.0,95.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,35,12,610,
938,35012610020005,455,45.6,5890.0,259.4,73,0.0,0.0,5.0,0.0,5.0,14.0,11.0,16.0,16.0,0.0,0.0,30.0,19.0,7.0,7.0,0.0,0.0,0.0,6.0,49.0,0.0,0.0,18.0,13.0,0.0,181,0.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,96.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,23.0,0.0,0.0,72.0,48.0,0.0,217.0,23.0,16.0,0.0,77.0,13.0,11.0,0.0,12.0,16.0,33.0,0.0,35,12,610,1.0
939,35012610020006,512,45.3,13727.6,270.3,143,0.0,0.0,59.0,23.0,11.0,8.0,11.0,17.0,14.0,0.0,0.0,105.0,18.0,0.0,7.0,0.0,0.0,0.0,0.0,82.0,0.0,56.0,5.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,35,12,610,1.0
940,35012610020007,457,41.9,2734.1,108.6,141,0.0,0.0,86.0,15.0,5.0,19.0,6.0,0.0,7.0,0.0,0.0,60.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,57.0,26.0,16.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,198.0,28.0,68.0,0.0,0.0,0.0,5.0,0.0,0.0,50.0,36.0,8.0,25.0,0.0,35,12,610,1.0
941,35012610020101,2,56.0,175.1,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,12,610,1.0
942,35012610020102,5,50.0,317.7,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,12,610,
943,35012610020103,5,47.6,239.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,12,610,
944,35012610020104,3,53.7,301.3,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,12,610,
945,35012610020201,627,43.2,45403.0,143.4,265,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,12,610,2.0
946,35012610020501,560,36.0,44559.1,44.0,215,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,12,610,
947,35012610020502,402,35.4,85453.7,30.4,162,0.0,0.0,75.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,12,610,
948,35012610020503,420,36.3,47905.1,35.6,159,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,12,610,
949,35012610020504,454,37.0,28403.6,51.3,185,0.0,0.0,70.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,12,610,
950,35012610030001,348,51.4,4143.7,572.2,46,0.0,0.0,6.0,0.0,10.0,8.0,0.0,0.0,12.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,15.0,33.0,0.0,118,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,20.0,92.0,27.0,122.0,13.0,0.0,5.0,9.0,5.0,0.0,0.0,42.0,8.0,66.0,0.0,35,12,610,1.0
951,35012610030002,528,44.6,7607.1,215.9,122,0.0,8.0,0.0,6.0,16.0,35.0,14.0,27.0,16.0,0.0,0.0,54.0,41.0,9.0,5.0,0.0,0.0,0.0,8.0,98.0,0.0,0.0,16.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,7.0,23.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,42.0,48.0,0.0,45.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,838.0,0.0,19.0,0.0,35,12,610,2.0
952,35012610030003,428,45.3,1462.2,208.1,168,0.0,87.0,9.0,35.0,0.0,6.0,6.0,14.0,8.0,0.0,0.0,51.0,106.0,5.0,0.0,0.0,0.0,0.0,27.0,46.0,85.0,10.0,0.0,5.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,58.0,0.0,0.0,12.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,35,12,610,
953,35012610030004,672,44.0,13150.2,215.9,149,0.0,0.0,0.0,6.0,25.0,29.0,24.0,44.0,20.0,0.0,0.0,87.0,37.0,0.0,0.0,0.0,10.0,0.0,0.0,140.0,0.0,0.0,9.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,35,12,610,1.0
954,35012610030201,569,46.8,40523.6,282.0,219,0.0,0.0,0.0,110.0,0.0,57.0,52.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,12,610,
955,35012610030202,544,49.5,44458.4,312.2,218,0.0,0.0,0.0,163.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,12,610,
956,35012620010001,714,46.9,4162.3,211.0,214,0.0,0.0,56.0,122.0,9.0,5.0,9.0,6.0,5.0,0.0,10.0,54.0,17.0,119.0,0.0,0.0,0.0,0.0,0.0,54.0,111.0,44.0,5.0,5.0,0.0,77,0.0,0.0,5.0,0.0,0.0,0.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,14.0,0.0,0.0,13.0,47.0,0.0,23.0,0.0,0.0,7.0,0.0,5.0,0.0,18.0,357.0,0.0,28.0,0.0,35,12,620,1.0
