,total_pop,avg_age,pop_dens,eld_dep_ratio,total_house,ho_yr_001,ho_yr_002,ho_yr_003,ho_yr_004,ho_yr_005,ho_yr_006,ho_yr_007,ho_yr_008,ho_yr_009,ho_yr_010,ho_yr_011,ho_yr_012,ho_yr_013,ho_yr_014,ho_yr_015,ho_yr_999,ho_gb_001,ho_gb_002,ho_gb_003,ho_gb_004,ho_gb_005,ho_gb_006,ho_gb_999,total_corp,cp_bnu_001,cp_bnu_002,cp_bnu_003,cp_bnu_004,cp_bnu_005,cp_bnu_006,cp_bnu_007,cp_bnu_008,cp_bnu_009,cp_bnu_010,cp_bnu_011,cp_bnu_012,cp_bnu_013,cp_bnu_014,cp_bnu_015,cp_bnu_016,cp_bnu_017,cp_bnu_018,cp_bnu_019,cp_bem_001,cp_bem_002,cp_bem_003,cp_bem_004,cp_bem_005,cp_bem_006,cp_bem_007,cp_bem_008,cp_bem_009,cp_bem_010,cp_bem_011,cp_bem_012,cp_bem_013,cp_bem_014,cp_bem_015,cp_bem_016,cp_bem_017,cp_bem_018,cp_bem_019,cp_bem_999
35530110020001,528,39.6,722.8,58.3,175,9.0,6.0,23.0,10.0,7.0,,,,19.0,,39.0,55.0,,,,,,58.0,109.0,,8.0,17.0,,133,,,9.0,,,18.0,32.0,,31.0,,,,,,,,8.0,,15.0,,,17.0,,,98.0,117.0,7.0,80.0,6.0,,,5.0,10.0,82.0,41.0,42.0,7.0,39.0,
35530110020002,416,35.8,1549.1,55.6,142,17.0,,11.0,5.0,,,,40.0,,30.0,,,31.0,,,,30.0,42.0,70.0,,,14.0,,21,,,,,,,6.0,,5.0,,,,,,,,,,,,,,,,,17.0,,7.0,,,,,,139.0,,,,,
35530110020003,496,59.8,21.7,782.1,161,39.0,5.0,42.0,25.0,26.0,,,,,,,,,,,,,160.0,,,,26.0,,91,,,15.0,,,8.0,25.0,6.0,10.0,,,,,,,,6.0,,9.0,11.0,,243.0,,55.0,35.0,86.0,129.0,42.0,,13.0,,,6.0,,12.0,297.0,,17.0,
35530110030001,342,55.6,3794.1,582.6,134,61.0,27.0,27.0,6.0,,,,,,,,,,,,,,129.0,,,5.0,5.0,,74,,,9.0,,,6.0,24.0,,13.0,,,,,,,,,,12.0,,,16.0,,,39.0,42.0,,25.0,,9.0,,,14.0,,,20.0,,55.0,
35530110030002,395,48.4,4376.5,225.0,155,45.0,8.0,58.0,15.0,,6.0,,,,,,,,,,,19.0,135.0,,,,,,16,,,,,,,,,,,,,,,,,,,,6.0,,,,,25.0,,,5.0,,,,12.0,11.0,,,102.0,,,
35530110030003,494,45.5,3485.4,189.1,189,27.0,49.0,95.0,5.0,,,,,,,,,,,,,36.0,94.0,11.0,42.0,6.0,,,120,,,5.0,,,14.0,22.0,,29.0,,,,,,6.0,16.0,,,12.0,,,11.0,,,144.0,49.0,,68.0,,16.0,,5.0,14.0,561.0,75.0,20.0,10.0,24.0,
35530110030004,504,42.9,1244.6,137.9,193,12.0,13.0,114.0,5.0,8.0,5.0,16.0,,10.0,,,,,,,,35.0,61.0,75.0,22.0,,15.0,,19,,,,,,,,,,,,,,,,,,,,,,,25.0,,10.0,5.0,,,,,,,,,,20.0,6.0,,
35530110030005,399,44.6,1682.0,138.1,148,28.0,8.0,26.0,8.0,42.0,,18.0,14.0,,,,,,,,,,82.0,35.0,31.0,,,,32,,,,,,11.0,,,,,,,,,,,,,,134.0,,,5.0,5.0,38.0,5.0,,,,,,,,20.0,,125.0,66.0,,
35530110030006,439,55.1,3254.6,521.9,166,58.0,35.0,38.0,20.0,7.0,,,,,,,,,,,,,142.0,,,24.0,15.0,,295,,,10.0,,,30.0,74.0,,74.0,,,5.0,20.0,8.0,,,10.0,9.0,43.0,,,27.0,,,211.0,135.0,,139.0,58.0,26.0,5.0,49.0,22.0,14.0,7.0,38.0,11.0,54.0,
35530110030007,490,47.1,27.6,525.0,170,44.0,8.0,65.0,19.0,6.0,,,,,,7.0,,,,,,,169.0,,,,15.0,,22,,,,,,,7.0,,,,,,,,,,,,,,,5.0,,,,19.0,40.0,18.0,,,,,,,96.0,10.0,,,
35530110030008,436,53.1,2836.5,611.5,171,69.0,13.0,50.0,7.0,11.0,,,,,,,,,,,,8.0,162.0,,,,8.0,,40,,,5.0,,,7.0,6.0,,,,,,,,,5.0,,,6.0,,,10.0,,,25.0,14.0,,6.0,,,,,23.0,,52.0,23.0,,18.0,
35530110030009,586,55.8,68.2,489.8,268,72.0,8.0,94.0,34.0,16.0,,5.0,13.0,,,,6.0,,5.0,,,,257.0,,11.0,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,23.0,,,
35530110030010,513,47.6,3303.5,201.5,213,23.0,,121.0,16.0,13.0,,,,,,,,29.0,,,,,67.0,124.0,16.0,6.0,6.0,,85,,,6.0,,,5.0,39.0,,18.0,,,,,,,,,,8.0,,,11.0,,,22.0,75.0,,37.0,,5.0,,,,,,37.0,,8.0,
35530110030301,784,34.8,47288.7,28.3,272,,,,272.0,,,,,,,,,,,,,,,272.0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,
35530110030601,699,39.3,33824.0,62.9,290,,,,,290.0,,,,,,,,,,,,,,290.0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9.0,,,,,,,
35530110030701,535,31.2,47551.3,13.3,177,,,,,,,,,,,,177.0,,,,,,,177.0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,
35530110040001,421,55.9,26.6,596.3,190,49.0,8.0,46.0,32.0,14.0,,,,,7.0,7.0,6.0,,,,,,190.0,,,,11.0,,27,,,,,,,8.0,,9.0,,,,,,,,,,,,,14.0,,,,12.0,,12.0,,,,,,,,,5.0,17.0,
35530310010001,617,56.0,16.6,645.7,283,58.0,6.0,67.0,41.0,28.0,8.0,8.0,8.0,5.0,7.0,6.0,16.0,8.0,12.0,5.0,,,278.0,,,5.0,15.0,,46,,,,,,,8.0,,30.0,,,,,,,,,,,,,9.0,,,,10.0,,66.0,,,,,,,,,5.0,,
35530310010002,433,58.4,62.0,1168.8,187,55.0,5.0,64.0,16.0,12.0,,5.0,,9.0,5.0,5.0,,5.0,,,,,184.0,,,,12.0,,79,,,9.0,,,7.0,16.0,,22.0,,,,,,,,5.0,,7.0,,,14.0,,,37.0,25.0,,33.0,,13.0,,,,30.0,58.0,24.0,,8.0,
35530310010003,589,57.8,21.5,691.9,289,85.0,,65.0,36.0,33.0,5.0,8.0,10.0,11.0,8.0,,9.0,,5.0,,,,289.0,,,,15.0,,18,,,5.0,,,,8.0,,,,,,,,,,,,,,,13.0,,,,14.0,,,,,,,,,,,,7.0,
35530310010004,454,56.8,23.6,878.9,208,64.0,6.0,63.0,29.0,16.0,,,,,,5.0,,,,,,,204.0,,,,10.0,,20,,,,,,,6.0,,,,,,,,,,,,,6.0,,10.0,,,,14.0,,19.0,,,,,,,,,,,
35530320010001,374,57.9,11.4,534.5,183,39.0,,35.0,28.0,34.0,5.0,,10.0,,,,,8.0,,,,,183.0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35530320020001,485,55.1,11.4,416.7,227,67.0,6.0,52.0,11.0,17.0,7.0,,,7.0,11.0,10.0,8.0,9.0,6.0,8.0,,,226.0,,,,,,27,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,9.0,,,
35530320030001,552,46.3,1080.8,200.0,198,36.0,19.0,89.0,24.0,10.0,,,11.0,,,,,,,,,,131.0,51.0,10.0,6.0,6.0,,101,,,6.0,,,5.0,19.0,,29.0,,,,,,,6.0,5.0,,11.0,,,8.0,,,16.0,38.0,15.0,42.0,10.0,22.0,,17.0,,35.0,45.0,20.0,,12.0,
35530320030002,440,55.6,20.4,541.4,190,46.0,10.0,48.0,12.0,26.0,5.0,8.0,5.0,8.0,,,5.0,,5.0,,,,189.0,,,,11.0,,47,,,,,,,9.0,,20.0,,,,,,,,,,,,,12.0,,5.0,6.0,21.0,,72.0,,,,,51.0,7.0,56.0,,,91.0,
35530320030003,589,45.7,448.0,239.6,119,26.0,7.0,35.0,9.0,9.0,,,,,6.0,,7.0,,,,,,115.0,,,,50.0,,129,,,,,,,15.0,,88.0,,,,,6.0,,,,6.0,,,,,,,,22.0,,207.0,,5.0,,,22.0,24.0,29.0,,100.0,,
35530320030004,476,57.3,23.8,837.5,237,71.0,6.0,41.0,42.0,20.0,6.0,,,5.0,7.0,,5.0,8.0,6.0,10.0,,,236.0,,,,6.0,,15,,,,,,,5.0,,,,,,,,,,,,,,,,,,,7.0,,7.0,,,,,,,,,72.0,,
35530320030005,278,52.6,2483.6,461.9,118,20.0,,46.0,20.0,8.0,,,,10.0,,,,,,,,23.0,93.0,,,,,,21,,,,,,,6.0,,6.0,,,,,,,,,,,,,,,,,10.0,,16.0,,,,,,,,,,,
35530320030006,499,47.8,12.9,216.0,153,20.0,,40.0,19.0,20.0,,13.0,8.0,,6.0,,7.0,,,,,8.0,120.0,,,25.0,46.0,,256,,,,,,,31.0,,127.0,,,,,72.0,,,,11.0,7.0,,,,,,9.0,73.0,,593.0,,,,,369.0,,14.0,,20.0,10.0,
35530330010001,510,59.9,38.1,911.1,236,75.0,13.0,75.0,22.0,16.0,,5.0,,,8.0,,,,,,,,235.0,,,,13.0,,37,,,,,,,12.0,,6.0,,,,,,,,,,5.0,,,7.0,,,19.0,21.0,,11.0,5.0,6.0,,,,35.0,38.0,,,6.0,
35530330010002,567,60.9,13.7,1753.3,275,86.0,,72.0,40.0,26.0,,5.0,,12.0,10.0,5.0,7.0,,,,,,274.0,,,,8.0,,10,,,,,,,,,,,,,,,,,,,5.0,,,,,,9.0,,,,,,,,,,,,,5.0,
35530330020001,452,62.1,10.6,1614.3,218,83.0,,34.0,15.0,25.0,5.0,5.0,6.0,,,12.0,8.0,9.0,7.0,,,,218.0,,,,11.0,,26,,,,,,,,,13.0,,,,,,,,,,,,,,,,,8.0,,37.0,,,,,,13.0,,27.0,,9.0,
35530330020002,410,58.0,27.0,905.3,196,72.0,,62.0,16.0,12.0,,5.0,,,,5.0,,,7.0,,,,195.0,,,,9.0,,29,,,5.0,,,,5.0,,,,,,,,,,,,,,,17.0,,,27.0,8.0,,10.0,,,,,15.0,,25.0,46.0,,,
35530330020003,455,57.8,20.0,696.4,186,55.0,,47.0,18.0,15.0,5.0,,5.0,11.0,5.0,,,6.0,,,,,183.0,,,,8.0,,45,,,,,,,9.0,,20.0,,,,,,,,,,,,,16.0,70.0,,38.0,27.0,,41.0,,,,,5.0,,,37.0,6.0,20.0,
35530340010001,537,55.4,189.3,528.2,226,61.0,12.0,101.0,12.0,13.0,,,,,7.0,,,,5.0,,,23.0,202.0,,,,5.0,,23,,,,,,,8.0,,,,,,,,,,,,,,,16.0,,,5.0,10.0,32.0,6.0,,,,,,,,,,,
35530340010002,569,54.0,1095.0,545.9,220,55.0,38.0,68.0,21.0,10.0,,,,,5.0,8.0,,,,,,11.0,200.0,,,9.0,19.0,,186,,,14.0,,,9.0,71.0,5.0,33.0,,,,,,,7.0,7.0,5.0,20.0,,,28.0,,,62.0,110.0,16.0,66.0,8.0,26.0,,,,69.0,46.0,44.0,16.0,23.0,
35530340020001,806,53.3,59.0,407.0,364,112.0,15.0,65.0,45.0,35.0,11.0,11.0,5.0,29.0,7.0,,,9.0,9.0,,,,340.0,22.0,,,5.0,,42,,,9.0,,,6.0,11.0,,,,,,,,,,,,8.0,,,39.0,,,11.0,20.0,16.0,6.0,,,,,,,51.0,6.0,,11.0,
35530340030001,622,49.7,43.2,869.6,225,101.0,9.0,37.0,18.0,30.0,,,,,,5.0,5.0,6.0,,,,,222.0,,,,17.0,,45,,,17.0,,,,11.0,,5.0,,,,,,,,,,,,,135.0,,,,25.0,,23.0,,,,,7.0,,28.0,49.0,116.0,,
35530340040001,480,58.5,66.9,784.6,217,72.0,,52.0,11.0,22.0,,,,6.0,,5.0,,14.0,14.0,5.0,,,214.0,,,,5.0,,14,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,9.0,,,,,,,,,,,
35530340040002,425,62.0,8.3,1205.6,205,66.0,7.0,30.0,45.0,16.0,,,,,6.0,,7.0,9.0,,,,,201.0,,,,11.0,,55,,,,,,,16.0,,25.0,,,,,,,,,,,,,7.0,,5.0,,60.0,,58.0,,,,,,,13.0,37.0,12.0,,
35530340040003,622,59.7,86.7,933.3,309,121.0,15.0,81.0,26.0,21.0,,5.0,,9.0,6.0,,,6.0,6.0,,,,308.0,,,,5.0,,19,,,,,,,10.0,,,,,,,,,,,,,,,6.0,,,6.0,39.0,,6.0,,,,,,,,19.0,,15.0,
35530350010001,615,59.0,19.6,996.3,305,105.0,9.0,59.0,24.0,20.0,,9.0,8.0,9.0,13.0,9.0,11.0,13.0,5.0,10.0,,,302.0,,,,,,44,,,,,,,10.0,,8.0,,,,,8.0,,,,,,,,,,,5.0,31.0,,8.0,,,,,20.0,,12.0,40.0,13.0,,
35530350020001,690,61.2,18.0,1334.6,350,142.0,10.0,50.0,43.0,31.0,7.0,,10.0,9.0,9.0,7.0,11.0,8.0,5.0,6.0,,,348.0,,,,9.0,,48,,,6.0,,,,12.0,,8.0,,,,,,,,,,7.0,,,8.0,,,13.0,16.0,,12.0,5.0,7.0,,,,26.0,32.0,,7.0,7.0,
35540110010001,471,38.4,2963.4,58.6,156,8.0,47.0,61.0,11.0,,,,,,,,17.0,,5.0,,,18.0,43.0,38.0,54.0,,7.0,,41,,,,,,,7.0,,11.0,,,,,,,,,,5.0,,,,,,6.0,11.0,5.0,32.0,,,,,,93.0,83.0,19.0,5.0,5.0,
35540110010002,491,52.5,15.4,332.1,190,57.0,5.0,39.0,31.0,30.0,,,,,,5.0,,5.0,,,,,190.0,,,,10.0,,13,,,,,,,,,,,,,,,,,,,,,,9.0,,,7.0,10.0,,5.0,,,,,,,,,,,
35540110010003,439,54.8,58.9,560.0,181,36.0,7.0,60.0,21.0,17.0,5.0,8.0,,6.0,5.0,,,,,,,,181.0,,,,6.0,,3,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,
35540110010004,500,42.6,114.5,255.3,170,44.0,,88.0,5.0,14.0,,,,,,,,6.0,,,,,124.0,,41.0,5.0,7.0,,32,,,,,,5.0,8.0,,,,,,,,,,8.0,,,,,,,,47.0,12.0,,7.0,,,,,,38.0,80.0,205.0,,7.0,
35540110010005,448,52.4,1864.4,423.7,168,46.0,8.0,55.0,39.0,7.0,,,,,,,,,,,,,148.0,,,20.0,8.0,,142,,,6.0,,,6.0,29.0,,38.0,,,,,,,,11.0,7.0,25.0,14.0,,12.0,27.0,,16.0,54.0,,88.0,,40.0,,8.0,,,,81.0,15.0,48.0,
35540110010006,595,39.4,3223.8,70.5,198,13.0,6.0,58.0,8.0,15.0,,,,,86.0,,,,,,,7.0,70.0,117.0,,,,,28,,,,,,5.0,,,10.0,,,,,,,,,,,,,10.0,,,24.0,,7.0,17.0,,,,,,,5.0,58.0,,,
35540110010007,469,52.9,63.2,381.4,196,43.0,8.0,66.0,23.0,12.0,6.0,,7.0,9.0,,,,,5.0,,,,194.0,,,,10.0,,25,,,7.0,,,,5.0,,,,,,,,,,,,,,,31.0,,,,18.0,,,5.0,,,,,,43.0,,88.0,7.0,
35540110010008,432,46.3,3020.8,272.2,135,26.0,32.0,39.0,5.0,,,,6.0,14.0,,,,,,,,,97.0,,13.0,21.0,30.0,,188,,,8.0,,,5.0,43.0,,52.0,,7.0,,9.0,,,10.0,8.0,,27.0,7.0,,13.0,,,21.0,186.0,,118.0,34.0,45.0,,51.0,20.0,391.0,25.0,49.0,,39.0,
35540110010009,422,54.1,39.4,445.7,168,28.0,11.0,64.0,17.0,15.0,,,,,,5.0,7.0,,5.0,,,,164.0,,,,12.0,,17,,,,,,,,,,,,,,,,,,,5.0,,,52.0,,,8.0,,,,,,,7.0,,50.0,,,,7.0,
35540110010010,454,37.4,4502.9,60.8,164,12.0,8.0,24.0,,,,,,23.0,,,,,90.0,,,25.0,48.0,90.0,,,,,46,,,8.0,,,,16.0,,8.0,,,,,,,,,,5.0,51.0,,14.0,,,7.0,19.0,,16.0,,,,61.0,,63.0,,,,7.0,
35540110010011,433,50.9,29.5,302.9,181,17.0,,30.0,9.0,22.0,,,,80.0,,,,,,,,,179.0,,,,9.0,,15,,,,,,,,,,,,,,,,,,,,14.0,,,,,18.0,,,,,,,27.0,,,,5.0,,8.0,
35540110010012,421,51.6,162.4,306.4,171,45.0,,73.0,9.0,9.0,,5.0,,5.0,,,,,,,,,170.0,,,,5.0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,7.0,,
35540110010013,416,56.6,19.3,528.1,179,58.0,13.0,44.0,16.0,17.0,,7.0,,,,,,,,,,,179.0,,,,17.0,,10,,,,,,,,,,,,,,,,,,,,13.0,,8.0,,,,,,,,,,,,,,,,,
35540110010201,452,36.3,47970.5,42.2,182,,,,,182.0,,,,,,,,,,,,,,182.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
35540110010202,401,39.0,44400.2,61.4,166,,,,,166.0,,,,,,,,,,,,,,166.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,
35540310010001,414,58.3,27.9,813.0,197,66.0,14.0,48.0,20.0,16.0,,,,5.0,,,,7.0,,,,,197.0,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,6.0,
35540310010002,486,53.9,124.4,384.0,211,60.0,21.0,70.0,18.0,14.0,,7.0,,,5.0,,,,,,,,194.0,,10.0,7.0,10.0,,74,,,9.0,,,,21.0,,10.0,,,,,,,,7.0,,11.0,,,13.0,,,31.0,35.0,,17.0,,7.0,,,,32.0,46.0,55.0,,17.0,
35540310010003,580,57.8,40.4,692.3,265,82.0,16.0,78.0,33.0,22.0,5.0,,,,,,,7.0,,6.0,,,262.0,,,,13.0,,17,,,,,,,7.0,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,
35540310010004,439,56.7,30.2,620.7,201,90.0,21.0,35.0,20.0,13.0,,,,,,,,5.0,,,,,201.0,,,,,,9,,,,,,,,,,,,,,,,,,,,,,7.0,,,,5.0,,,,,,,,,,,8.0,,
35540320010001,555,57.2,24.6,539.1,263,52.0,45.0,109.0,17.0,13.0,,,,,,,,,,,,,246.0,,16.0,,11.0,,66,,,9.0,,,,19.0,,16.0,,,,,,,,,,8.0,,,42.0,,,13.0,39.0,,32.0,,,,,,29.0,,,,8.0,
35540320020001,401,59.6,19.7,1066.7,195,23.0,9.0,89.0,17.0,21.0,,5.0,,,,,,,5.0,,,,191.0,,,,8.0,,13,,,,,,,5.0,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,
35540320030001,619,55.8,10.8,565.9,288,28.0,12.0,101.0,64.0,25.0,8.0,5.0,,5.0,11.0,,9.0,6.0,5.0,,,,287.0,,,,9.0,,20,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,11.0,,,,,,,12.0,,,,
35540320030002,537,57.6,21.0,650.0,240,45.0,34.0,50.0,19.0,24.0,8.0,,7.0,,19.0,8.0,,5.0,5.0,,,,233.0,,,,13.0,,25,,,,,,,,,5.0,,,,,,,,,,,17.0,,,,40.0,8.0,,,10.0,,,,,,,44.0,26.0,,7.0,
35540330010001,538,56.7,156.7,753.6,247,70.0,8.0,78.0,26.0,17.0,,,5.0,6.0,,12.0,6.0,,5.0,,,,244.0,,,,6.0,,18,,,10.0,,,,,,,,,,,,,,,,,,,172.0,,,,5.0,,,,,,,,,,,,,
35540330010002,393,42.6,1881.8,98.6,138,13.0,6.0,58.0,8.0,5.0,,6.0,15.0,15.0,6.0,,,,,,,,73.0,46.0,14.0,,5.0,,28,,,,,,,10.0,,7.0,,,,,,,,,,,,,5.0,,,23.0,15.0,,16.0,,,,,,,,,,,
35540330010003,470,52.3,40.4,347.7,187,45.0,,61.0,24.0,20.0,,,6.0,,,5.0,5.0,,,,,,186.0,,,,11.0,,28,,,7.0,,,,7.0,,,,,,,,,,,,5.0,,16.0,20.0,,46.0,6.0,25.0,,,,,,,,,,8.0,,10.0,
35540330010004,403,47.0,2008.8,255.0,137,28.0,28.0,29.0,17.0,5.0,,,,,14.0,,,,,,,14.0,107.0,,,16.0,9.0,,167,,,11.0,,,,41.0,,46.0,,,5.0,,,,10.0,11.0,8.0,23.0,,,16.0,,,,81.0,,77.0,13.0,38.0,5.0,5.0,29.0,10.0,102.0,50.0,12.0,35.0,
35540330010005,507,45.7,3907.2,204.9,194,27.0,8.0,31.0,43.0,12.0,,,,,,6.0,,,52.0,,,,140.0,50.0,,,,,31,,,,,,8.0,8.0,,,,,,,,,,,,,,,6.0,,,80.0,13.0,,6.0,,,,,8.0,,,,8.0,5.0,
35540330010006,517,44.8,1354.7,145.3,208,25.0,20.0,43.0,46.0,11.0,,,,,,,,,50.0,,,22.0,77.0,50.0,57.0,,,,36,,,,,,6.0,6.0,,7.0,,,,,,,,5.0,,,,,7.0,,,31.0,20.0,,23.0,10.0,,,,,142.0,,66.0,,,
35540330020001,623,54.5,19.2,1047.8,266,54.0,14.0,84.0,38.0,26.0,,5.0,,,5.0,8.0,7.0,5.0,6.0,5.0,,,264.0,,,,26.0,,30,5.0,,,,,,6.0,,,,,,,,,,,,,9.0,,44.0,,16.0,,8.0,,15.0,,,,,,,26.0,,52.0,11.0,
35540330030001,736,46.4,38.7,292.5,257,37.0,18.0,68.0,57.0,29.0,10.0,,5.0,,,,,11.0,6.0,,,,244.0,,,13.0,12.0,,82,,,8.0,,,,36.0,,19.0,,,,,,,,,,6.0,,,14.0,,,5.0,62.0,,48.0,,,,,,,31.0,7.0,9.0,7.0,
35540340010001,557,56.6,17.2,648.5,249,42.0,18.0,92.0,15.0,19.0,,8.0,7.0,,10.0,9.0,8.0,7.0,,,,,246.0,,,,6.0,,16,,,,,,,,,5.0,,,,,,,,,,,,,,,,,10.0,,8.0,,,,,,,,49.0,,,
35540340020001,332,63.4,24.0,1516.7,143,49.0,11.0,40.0,16.0,9.0,,,,,,,,,,,,,143.0,,,,,,10,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,13.0,5.0,,,
35540340030001,774,48.8,25.5,597.5,285,66.0,15.0,102.0,16.0,23.0,5.0,10.0,,8.0,,14.0,10.0,,5.0,,,,283.0,,,,23.0,,59,,,17.0,,,,12.0,,12.0,,,,,,,,,,6.0,,,102.0,,7.0,19.0,23.0,,24.0,,7.0,,,,7.0,17.0,,11.0,16.0,
35540340030002,423,60.5,59.6,1630.8,209,72.0,15.0,55.0,11.0,25.0,,,,,5.0,,,6.0,,,,,209.0,,,,5.0,,10,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,20.0,30.0,10.0,,,
35540350010001,384,52.2,58.7,334.2,164,29.0,6.0,44.0,28.0,16.0,,,,,,5.0,9.0,5.0,6.0,,,,161.0,,,,7.0,,46,,,7.0,,,7.0,17.0,,,,,,,,,,,,,,,22.0,,,89.0,33.0,5.0,12.0,,,,,,,,,,10.0,
35540350020001,495,51.2,145.4,346.8,190,34.0,6.0,67.0,29.0,22.0,,5.0,,,,6.0,,5.0,,,,,187.0,,,,,,40,,,,,,,11.0,,9.0,,,,,,,,,,5.0,,,5.0,,,10.0,20.0,15.0,14.0,,7.0,,,,17.0,23.0,,,6.0,
35540350020002,657,54.7,19.5,732.3,275,65.0,10.0,69.0,28.0,33.0,,10.0,7.0,,,7.0,12.0,10.0,7.0,7.0,,,270.0,,,5.0,15.0,,32,,,11.0,,,,5.0,,10.0,,,,,,,,,,,,,78.0,,,,19.0,,31.0,,,,,,,,,77.0,,
35540350020003,444,57.8,68.0,660.0,191,58.0,11.0,52.0,18.0,18.0,,,6.0,,,,,,,6.0,,,190.0,,,,9.0,,15,,,7.0,,,,,,,,,,,,,,,,,,,40.0,,,,17.0,,,,,,,,,19.0,,,,
35540360010001,424,55.6,86.8,490.6,193,58.0,,62.0,17.0,22.0,,,,,5.0,,6.0,,5.0,,,,191.0,,,,5.0,,19,,,,,,,,,5.0,,,,,,,,,,,7.0,,5.0,,,,,,49.0,,,,,,,31.0,,,,
35540360010002,544,57.4,29.9,652.9,258,55.0,24.0,71.0,27.0,23.0,5.0,6.0,6.0,6.0,5.0,8.0,8.0,5.0,5.0,,,,257.0,,,,8.0,,27,,,5.0,,,,6.0,,6.0,,,,,,,,,,,,,10.0,,,,11.0,,11.0,,6.0,,,,23.0,,,,,
35540360020001,491,55.8,15.0,517.1,225,48.0,,49.0,23.0,35.0,8.0,8.0,7.0,5.0,6.0,8.0,9.0,9.0,5.0,,,,225.0,,,,,,14,,,,,,,,,,,,,,,,,,,,,,14.0,,,10.0,8.0,,10.0,,,,,,,,,,,
35550110010001,498,55.3,44.8,582.9,225,99.0,8.0,44.0,22.0,27.0,,,7.0,,,,,,,,,,224.0,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35550110010002,549,37.3,2683.0,131.6,155,11.0,13.0,126.0,,,,,,,,,,,,,,,30.0,122.0,,,5.0,,85,,,6.0,,,8.0,20.0,,16.0,,,,,,,8.0,,,12.0,,,8.0,20.0,,56.0,47.0,,46.0,,39.0,,,,564.0,60.0,,,15.0,
35550110010003,369,29.8,2467.3,12.2,101,,,,,,,,,,,,,,98.0,,,,6.0,95.0,,,,,52,,,,,,,9.0,,18.0,,,,,,,,,,6.0,,,,,,22.0,26.0,,43.0,12.0,19.0,,13.0,10.0,70.0,13.0,45.0,5.0,14.0,
35550110010004,439,39.9,4601.2,106.2,159,7.0,10.0,,,,128.0,,,,,,,,,,,,28.0,127.0,,,12.0,,172,,,11.0,,,,57.0,,50.0,,,6.0,,,,,12.0,8.0,15.0,,,17.0,,,,109.0,25.0,110.0,35.0,17.0,13.0,,,5.0,,105.0,15.0,22.0,
35550110010005,649,37.7,4692.8,66.3,208,43.0,39.0,22.0,11.0,25.0,,,,,5.0,,,,52.0,,,7.0,124.0,72.0,,5.0,8.0,,66,,,5.0,,,,16.0,,22.0,,,,,,,,7.0,,6.0,69.0,,7.0,,,21.0,23.0,,50.0,,,,40.0,,,,35.0,,11.0,
35550110010006,493,46.4,109.9,250.0,165,42.0,29.0,18.0,11.0,,,,,19.0,16.0,,10.0,,,,,8.0,130.0,,23.0,,12.0,,101,,,10.0,,,9.0,20.0,,18.0,,,,5.0,,,,8.0,5.0,16.0,,,374.0,36.0,,52.0,34.0,73.0,48.0,,,,46.0,,93.0,,202.0,72.0,65.0,
35550110010007,553,50.4,82.5,330.8,216,90.0,48.0,32.0,13.0,11.0,,6.0,,,5.0,,,,,,,,214.0,,,,18.0,,60,,,8.0,,,15.0,7.0,,8.0,,,,,,,,,,8.0,11.0,,61.0,,12.0,37.0,25.0,6.0,19.0,,,,,41.0,,24.0,9.0,10.0,17.0,
35550110010008,524,57.1,49.3,651.4,203,125.0,18.0,19.0,17.0,7.0,,,7.0,,,,,,,,,,198.0,,,,5.0,,21,,,,,,7.0,,,,,,,,,,,,,,,,8.0,,,32.0,16.0,,,,,,79.0,,,,39.0,,,
35550110010009,199,48.2,45.7,271.4,82,22.0,5.0,29.0,10.0,7.0,,,,,,,,,,,,16.0,66.0,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,53.0,,,,
35550110010010,515,53.7,17.7,406.3,230,80.0,8.0,52.0,34.0,24.0,,8.0,,,,,,8.0,,,,,230.0,,,,8.0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,
